mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.500453313191732,3.268075546942207,0.20662164688110352,0.09158675880570691,,2,100,"{'clf__max_depth': None, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.4485463774803876,0.44548872180451127,0.45152480655439237,0.4485199686130971,0.002464292034660999,8
11.495144526163736,0.6974705457476011,0.2502511342366536,0.006060233907724769,,2,200,"{'clf__max_depth': None, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.45286506469500926,0.4525479195885928,0.45561594202898553,0.45367630877086257,0.0013776255264387853,7
5.152260382970174,0.4346993925249154,0.14205511411031088,0.02183032394540279,,5,100,"{'clf__max_depth': None, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.48567764001710134,0.4866286716352477,0.4897959183673469,0.4873674100065653,0.0017605595565933264,5
10.340708573659262,0.5074665574315037,0.2519659996032715,0.028917601499964352,,5,200,"{'clf__max_depth': None, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.48502994011976047,0.48091268100043877,0.4861407249466951,0.48402778202229807,0.0022489036610800466,6
3.519286314646403,0.2723616515521051,0.0792678991953532,0.010093311329040917,10,2,100,"{'clf__max_depth': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5346396081175647,0.5346396081175647,0.5392226148409894,0.536167277025373,0.0021604500882381012,4
6.779390732447307,0.19673777956803978,0.15958714485168457,0.01906817186445197,10,2,200,"{'clf__max_depth': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.5386221294363257,0.534875569575885,0.5458422174840085,0.5397799721654064,0.004551358143393484,1
3.3936440149943032,0.3711847608970107,0.07657027244567871,0.006494854095490274,10,5,100,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5370950888192267,0.5347780496329955,0.5413427561837456,0.5377386315453226,0.0027183884263289326,3
7.314126253128052,0.9450000917361927,0.13466517130533853,0.003592166325680617,10,5,200,"{'clf__max_depth': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.5362469649670483,0.5325402379286214,0.5486037469070343,0.5391303166009013,0.006867525884344875,2
